Date,Open,High,Low,Close,Volume,Adj Close
1987-07-23,14.999941,16.999933,14.999941,16.374935999999998,225200,4.439665
1987-07-24,16.374935999999998,16.749934,16.249935999999998,16.374935999999998,55600,4.439665
1987-07-27,16.374935999999998,16.499935,15.999937,16.374935999999998,33000,4.439665
1987-07-28,16.374935999999998,16.374935999999998,15.749938,15.999937,33600,4.337994
1987-07-29,15.999937,15.999937,15.249939999999999,15.249939999999999,29300,4.13465
1987-07-30,15.374939999999999,15.749938,15.374939999999999,15.499939000000001,35300,4.202431
1987-07-31,15.499939000000001,15.624939000000001,15.374939999999999,15.374939999999999,23300,4.168541
1987-08-03,15.374939999999999,15.874938,15.124941,15.749938,37400,4.270212
1987-08-04,15.749938,16.249935999999998,15.624939000000001,16.124937,38200,4.371884
1987-08-05,16.124937,16.874935,16.124937,16.874935,19600,4.575228
1987-08-06,16.874935,17.499931,16.874935,17.374933,30100,4.71079
1987-08-07,17.124934,17.124934,16.624935999999998,17.124934,7500,4.643008999999999
1987-08-10,17.124934,17.249932,16.749934,16.999933,12500,4.609118
1987-08-11,16.999933,16.999933,16.624935999999998,16.749934,13900,4.541337
1987-08-12,16.749934,16.749934,16.124937,16.124937,14600,4.371884
1987-08-13,16.124937,16.499935,15.999937,16.374935999999998,18900,4.439665
1987-08-14,16.374935999999998,16.624935999999998,15.999937,15.999937,26700,4.337994
1987-08-17,15.999937,16.374935999999998,15.999937,16.374935999999998,14100,4.439665
1987-08-18,16.374935999999998,16.374935999999998,16.124937,16.374935999999998,27500,4.439665
1987-08-19,16.249935999999998,16.249935999999998,15.999937,16.124937,21700,4.371884
1987-08-20,16.124937,16.374935999999998,15.999937,16.124937,30300,4.371884
1987-08-21,16.124937,16.124937,15.999937,16.124937,10800,4.371884
1987-08-24,16.124937,16.124937,15.874938,16.124937,10300,4.371884
1987-08-25,16.124937,16.124937,15.874938,15.999937,12100,4.337994
1987-08-26,15.999937,16.499935,15.999937,16.499935,25400,4.473555999999999
1987-08-27,16.249935999999998,16.249935999999998,16.124937,16.124937,11600,4.371884
1987-08-28,16.124937,16.374935999999998,16.124937,16.374935999999998,10900,4.439665
1987-08-31,16.374935999999998,16.499935,16.249935999999998,16.499935,7900,4.473555999999999
1987-09-01,16.499935,16.624935999999998,16.249935999999998,16.249935999999998,14700,4.405775
1987-09-02,16.249935999999998,16.374935999999998,15.999937,16.249935999999998,35800,4.405775
1987-09-03,16.249935999999998,16.374935999999998,16.124937,16.374935999999998,12600,4.439665
1987-09-04,16.374935999999998,16.374935999999998,16.124937,16.124937,7400,4.371884
1987-09-08,16.124937,16.374935999999998,16.124937,16.249935999999998,6800,4.405775
1987-09-09,16.249935999999998,16.374935999999998,16.124937,16.249935999999998,11300,4.405775
1987-09-10,16.249935999999998,16.249935999999998,15.999937,16.124937,13800,4.371884
1987-09-11,16.124937,16.249935999999998,16.124937,16.249935999999998,4500,4.405775
1987-09-14,16.249935999999998,16.249935999999998,16.124937,16.124937,5700,4.371884
1987-09-15,16.124937,16.249935999999998,16.124937,16.124937,13800,4.371884
1987-09-16,16.124937,16.249935999999998,16.124937,16.124937,7000,4.371884
1987-09-17,16.124937,16.374935999999998,16.124937,16.374935999999998,7800,4.439665
1987-09-18,16.374935999999998,16.499935,16.249935999999998,16.374935999999998,14200,4.439665
1987-09-21,16.374935999999998,16.374935999999998,16.124937,16.124937,7900,4.371884
1987-09-22,16.124937,16.374935999999998,16.124937,16.124937,11600,4.371884
